6.670449 0.000000
-48149534267450449920.000000 172560601629027336192.000000
-5066984807783121944283370571318404579328.000000 -8432982392065261988375300495860238909440.000000
128178031605615907331141273350692754529971296598682866024448.000000 -39489913754494307098044787595042376120638453660220737454080.000000
3045530199371101078682884336458023589128365159453891561926314957688538648281088.000000 9060540129670532455144448168363411768717345099050429888571350228190460687417344.000000
-176326873647124749358119806245874742805996446161748756161537660422746678083774411979651799482105856.000000 -103553217388532468236915808239456695967416882317097328567633952603401057647347552738740750765785088.000000
-262860444491519218085515568159717245231904502473984405121270306510521853420482566594507187993057455663116455698759680.000000 -7429808706096210224614821216997380676751500953064872298634265808252232529181600644233135142163440095747284479250530304.000000
180561571871904248788462863346249206703547598277990574765282002196620739881175651236870828993759690125957195896687579892952123186817794048.000000 220916150113210332171405607631329564379221678368579795214085123846256630169476044719450151304689523366517122590474972849199369329431281664.000000
-2588002868325224105501654198230100925492283521137965157423431839095475917344853608281177571172861388189174920047900288617458723693253714344390334295490691072.000000 3945188345719091170111377608961185492920366332568299381538309092643820563166166838826936316352541405901816508965261706582997522586772035785375500886932979712.000000
-139784398187704838228736602913107223725903976687842391776723788384128246592956774320113271766765962475457770207001943603816605577911442818065579519474361796609798141998427799552.000000 -283314512677327115164887125853524670326580449369487149376331900974205739074077269009031553497471595428672990734386960921878194863012485004772634707992655251445815373359315156992.000000
4796374386809064812144207303624914860282017814514140468148405561959511037581241448872714414758834320665743180727375377642166908841664428852184275246111546639661724543957958590650564910298387447808.000000 526339983940653447877440243531709133684358770130308791703283278986306978614305070183449856480629217903085175626577434777512561016490712284866950842637867526620114555815957169344919255152739745792.000000
64118513486143999078294077882854009436119370894987982117465026392413566813173960182215974725329829421357490136033180729522709381821820987660725793192222970560550818407676620582000129995612679347584898646882098610176.000000 275139195222339874873005064735663097058232346023560131276722283258996008784893702303287987226689643666902830626031111922815644812563986953572224289560633091275295231110820803582980844857869193420955431416335813312512.000000
-5811069525611567208856953234649917122331710398854201283009092586950791667125674737659151967046225428310925840564885017395934360457671181021324043319271351952055155776106386110196319617553781910299689706214577927585662641107144062009344.000000 -4870920013047501300058255761012516647055982726071165201746923493345976632753998549581264197911932347537859989994899389187595961415084148262972135542259221900245875863445498758199047310907460324058316633814215778005394897432383106056192.000000
27605119145266262853837471145586684350196289978081712256365942846507717438822896691102855751907682666050981119297574039960254486415477100307114711623925149348162799099323026574177586666702171151844014631074696878839751510415110479932233390798560888356864.000000 -198360937511903192020513442656576785829722573649628611239538176077968120329820649835087982083671476801525050295272831205965983690335555948054312911074569720025647109808982509044460165796842390564751219808124358495335175131561173602803764205369348073717760.000000
5377973092652129011515463822724834127165396203194876373012689251025230611278402390171950794808668221846291857063726760363770863832668586605153316923633038177084622273230128921253497244516033250570157947455564584135457475950971332195504291821679312387799326276582837669855232.000000 8005280417281743912624127604605281042753882783928767715069791386626337351583795848639055707242774475139938399466239991221029061731283681062767324068895031037863632698885601890046792864520984806279349751737955293623410469011414501293375844519995930000946128232263843043082240.000000
-112534170859710231881312445260814289454886368408259383340272423890902229595428742449015113957996669786570972970303618423696457341030345943404071017100360563563391495272924317929433103511576303058904899914015938550078046537253170897388984460122023479454366243194289871773774872012733272339513344.000000 72055805245177664868628725377599604301164188074989052024363364409668077578297650564609656523985901584970261313590185015494782147144024876740428734603426047512739796708143000159575915452801240572691281895411741861690161475328989607851156698909531216020288865138914459269679107176310421468479488.000000
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
