1.967962 0.000000
0.113419 -72.478905
-20.121624 -33.073438
2.284835 759.724542
208.940571 213.258754
-59.748058 -7940.466134
-2163.411438 -851.337586
994.107486 82754.714395
22335.732076 -5392.877131
-14188.169999 -860004.654485
-229925.238178 204190.494469
187197.020644 8911842.246550
2359778.339193 -3658831.738164
-2353827.279471 -92083746.582195
-24144489.231385 53920515.190097
28645379.831922 948702553.186665
246253107.067968 -724317688.916762
-340413189.610333 -9745043222.557413
-2503261635.258248 9213411696.884434
3972508382.159034 99795443451.369736
25358484152.109497 -113035118615.336227
-45694263344.003014 -1018751617235.600952
-255947140038.467987 1351374503091.864502
519449371946.693115 10365819824415.068359
2573284249079.720215 -15843849160225.812500
-5847156954617.486328 -105111943004242.250000
-25764160074973.382812 182929901140941.250000
65266901522567.953125 1062026140256485.625000
256797308375667.062500 -2085971840610773.000000
-723218427046060.250000 -10689531603821160.000000
-2547041488369724.500000 23541925203386672.000000
7962536211586973.000000 107154109100026912.000000
25126893528182732.000000 -263367977378366720.000000
-87164379147670400.000000 -1069420876638799872.000000
-246396973755762688.000000 2924077427999612928.000000
949236549186520192.000000 10622147058664675328.000000
2399923740375246336.000000 -32249498846262992896.000000
-10288568460381237248.000000 -104953702569045032960.000000
-23195839155522846720.000000 353577758255673114624.000000
111030591307231166464.000000 1030995675007485870080.000000
222197801370880573440.000000 -3855952472723987890176.000000
-1193360220929758068736.000000 -10061931417029763399680.000000
-2106133051553947844608.000000 41847735267879175585792.000000
12777704682932381155328.000000 97472794780271948857344.000000
19710797200062140121088.000000 -452144230313892767596544.000000
-136326060542446922629120.000000 -936196166856399797616640.000000
-181585713829192166014976.000000 4865058595300508583329792.000000
1449526900168891788427264.000000 8901930774686807774724096.000000
1639517960667123719077888.000000 -52146161894983129316196352.000000
-15362370542135785256124416.000000 -83631495659080875228790784.000000
-14411338413358245115592704.000000 556899875986554934484008960.000000
162302937779353099599609856.000000 774161015841157677248937984.000000
121980126195107197083451392.000000 -5926975931465995355070398464.000000
-1709512031447754282010411008.000000 -7033354837353084742088523776.000000
-974647724781291635581386752.000000 62871995430293071446780411904.000000
17952623438266110799373139968.000000 62344983627328636477769777152.000000
7048383131986432151454220288.000000 -664820014300176869107798376448.000000
-187982621494360468637534388224.000000 -534125177851661382529658650624.000000
-40958261959559079119401517056.000000 7008383754209904638274689826816.000000
1962717614645569455150889697280.000000 4349947739398702760296844361728.000000
88142039157152200920875925504.000000 -73660289441064454349147762327552.000000
-20434181864424316387847833649152.000000 -32570673638152725203350909353984.000000
2601625738933956438621807443968.000000 771928423920757652245403790213120.000000
212137696718862616044790517596160.000000 205926861551488303175538720112640.000000
-63594289290062240788770633809920.000000 -8066165923928048475163090007097344.000000
-2196010233439850477941314337898496.000000 -753416209163221649401168510582784.000000
1039734755638823769526349575749632.000000 84045562655646798198843941712822272.000000
22667014856179898689238056734556160.000000 -6633869719123839605015659723882496.000000
-14719894610492067339709861733597184.000000 -873220220865840832225031753943744512.000000
-233280158140053208505326978545483776.000000 219376696565703947971285921841545216.000000
193306473782587745873108454470582272.000000 9046714583367896330477928904189280256.000000
2393629030005263273502726756075831296.000000 -3840044357204371435064768287668699136.000000
-2423215399316806920284005783788584960.000000 -93455678738009227885516990981332795392.000000
-24484704592626802886461145978677231616.000000 56041984781313580082086449438326259712.000000
29425837018372679272957054954866999296.000000 962610059346018916449219707639840112640.000000
249658126755399191945410534158398128128.000000 -748783022603574563745166334429598056448.000000
-349118942626283639135659077335498358784.000000 -9885516316053569322330200910058871586816.000000
-2537186472837756942266611965764728520704.000000 9492123561623717042733493278275648094208.000000
4068919705675140746567716113785026510848.000000 101208854108807645428476858147658027499520.000000
25694817710891428273830264122246856441856.000000 -116178057512764662069520271205135550513152.000000
-46755186248745259591114241412241031168000.000000 -1032914753282327177721496017631727738421248.000000
-259263481652852230490210043822533991464960.000000 1386510643442087555447638488852171407228928.000000
531057662074629398978492288874780001566720.000000 10507114917616878007174139454759622896779264.000000
2605786736016311731651348092211705528975360.000000 -16233715606955866421300379907695892800471040.000000
-5973519715767861397590858288594087690895360.000000 -106514765335593559152451426442898512812179456.000000
-26080538899342872998941956011611118446313472.000000 187227406244760802188936301717477684827652096.000000
66635986203681803237204723721281503984877568.000000 1075880314108309752493039109294689169497391104.000000
259852989175579395040081036293310743268294656.000000 -2133066234207507634714134670974898481846550528.000000
-737987774339271496312134110246038292796538880.000000 -10825553311686689452563513254851183524377001984.000000
-2576287898323566573921065028983623897472565248.000000 24055290521088846217104032146810340641521795072.000000
8121224153580305247430001054141470992739860480.000000 108480804575518394498517802441458307839421317120.000000
25403831826000201218945900694411164831730106368.000000 -268937186472377554158789415703671535258784759808.000000
-88862965387151028336923105821836729202927206400.000000 -1082264092275562271695911185981376573361518280704.000000
-248985600032592061353673352356156028910682767360.000000 2984227831921850652628074304947458393521914904576.000000
967353421296857967486636878658851871149497778176.000000 10745403186302891623103387546346933417955869851648.000000
2423734761614981283039127709806527119121964859392.000000 -32896493381863981404883109503659353904269704036352.000000
-10481146226883224263233341222365793305013541404672.000000 -106124582262319234628111429191085172048692984676352.000000
-23410395180190856231903126444640524286950190874624.000000 360510339934931813376383169023623223868290878144512.000000
113071006384605198488341005612255842299749710430208.000000 1041983109276818960871440049584073796016281101533184.000000
224078577501726875320626266100720009338941022928896.000000 -3929967083298496637329915843126005664638258487754752.000000
-1214911400788801291584319132620908727291031582670848.000000 -10163493736897492691335095818647945699890893212876800.000000
-2121988639206271440121430334707793913062882640134144.000000 42635229668385950340219138805973880766765068214861824.000000
13004641182560962870612132587955755528069729612726272.000000 98393791387812042210258437118945542594866371056631808.000000
19836673086970618166667007977708139721346946621767680.000000 -460495465254607418100210318738985041072808018397102080.000000
-138708654432073328309365145350137831931980684829130752.000000 -944339677812308906168470266307417288047440702994382848.000000
-182484991434550298903254960222820488459203277630734336.000000 4953342371146153824996501856690982389239890913186021376.000000
