1.225262 0.000000
-1568699400798199532531776759249258683313159506892067933931873635681280386956987608398179530683484360080001708660318419771791198296168638576446179525909596427059005769513298133254144.000000 262438116411563422457428801414285562807493843063823773407115674174558251211228990842832284253888102460765451053494486952401862109020691029054057639381439995754090137219871159078617088.000000
-842992299789073108930226501235887742256755883215118310579708573938212044586173111117038934780458533907210981479881900581447315625153564449792863804735069057312513556918654996469587640320.000000 15090405387613053449925290008469895369982683072161624356288234560938010616275689961688761344329927345095289533602381931168434010195499972725307398305251825118902548469780118515755119542272.000000
-103301867480789348461647040180008818656523893637468739333056955596107880010327961966046230033926918574136045043748732546178994963422128453063822655643401804795758010102680178984445569344208896.000000 394057642744422941683311843827101374603414791287597109913400868054642698442074968682080636678372680908399666000078952682993693983347191860874167768301321291707209910764319768086952952914247680.000000
-8618154739154692288122537109898129940834840600741892123874413018575068038041747418687371519854824552130431861728027105925939539177598458005778937137054428492192552883210485969817424556606831460352.000000 -40856449928826326428515320718367725907668906879465810503534560135775013381216809655942064081987776504670676048407090756395811925430855375922686879383986872351345281142389819325463740771909645631488.000000
-514248789040344742716303990231451048345364309659685899791268285089538324548996574050922596956987168541917411787446512806692413074733545344866419560836562792226772654083556233609267922027246979527999488.000000 -7925447005424100721932458132720883605235409358773287693459989442686227470719488582394940987689869934649304996595571669343523465586805595712840641473262094939415319478813990289232126681264732244268810240.000000
-15447697811494001251270520789857719017870957925182452975886707125366451988289140672435529961066831567160578990367606365789811544912053396611057492309849392238565963224724425647658386735344088159675844919296.000000 -809090222976644486971212351735001700395792710095686774497319654566224843681960127746767098436317232912131603839827615112231567467240782431089019196291169191298948076050929764038400417202159873391968189939712.000000
1121552872499041004240028640627182291831407619131767846908530808642855840128950234532248836659516117397965913577001486158141887818734142819656889832616078725619803528397986601554518256748091842228477800640151552.000000 -59285932404562908885205681923266243501084758868470874065162587092730532978771697413762669124648313446974918013079197215404594301062918276170363909903714576534621301922146218754950082099274080942968556425419161600.000000
246312607936475580035825590404794296221599141619590310517631256246147864124397991414554917616352782273600441733251051881868796928712887120355994667077115544820295220033294311745737006692325351300908374059104736378880.000000 -2926284866297659055402521935750318359186387787635496397723147305987934296351708841239345748278830178911409759967191602347873028702754900936681290118593256341545702446240448458589328363737359306846542020656223691472896.000000
26065743449665613914845346433569977170293091703973503677743819206468618771356849354325787670900384377779774969202886906322557207670144190341510048871018706545837427642708034550403011174012115807510233612899570881587576832.000000 -24290499713200676996235425234165614849391972676762617326201190459312045793517679278532478931266215597820319730219794022122926769804336960888159971317018736954503543896423182871932941086487819908963705402493049312550846464.000000
1965934504000573015406770502807094176580129458561130924241712916942141276395060773779135957152245143507672000071316214115326015952642078704609448251378954346816843748536598416395512908762131300479469354226793961216620883869696.000000 14912382051644436123623986912550232926234308864866092289034409041183504153231006704182445549120719440370470151186286344925776985968208394693822503537465673344091974114743497264631742800256886455518806897356255385083450365050880.000000
101779178239101682340238023843781148170098196852635920533083994940647567778362648057063507059776859048514716450994896640916920707694275373805369367751939215633733808863581714058607745627970886480042671086775704279756776906581606400.000000 2150517089457190690145678348016580950596152450096995417910674945501796631917874871815127985354346880810758236425396876419732399978970705151273827262280907236515733901483374483887309329366262129376871161069881126998178099666635194368.000000
1441487571139411773894346360613464813093788856320575084442841184968385387281666482455495772744063628045676604084339519257620358105906809098119459024663038068257374091291198809698126146771587807812302524974048076303418343107995298168832.000000 195783543870017327873385941650064718852007863435199132176455156434268249261741854198081739921809558670491939622901840533306783879729549550648251947472683797817280626923633731342257868894819420839138619020312667843571219256458684607234048.000000
-438660812658807440186258177930282579538381041692758296351509407698768000828781736754710062336775602936958804249294043186666387644272572022760114795654309992039479488975606441848840311896261701033131786278522466576391390056775589020378857472.000000 12901025545477091077517734757966927622487271023092532149371058043634333161368283499179260088724583181929355846889049752768291267512944061782361852095074728097284997184833257489210002072605876072854226201845032656726805976254526674410326196224.000000
-67773136126983213938024978033557962989812687497737236253803143609404142199821026988768591655384093593434222053897227474246233209299811153836225508815157512570928199771832112884205588750867560668219275212458035195265948243847800469471141830852608.000000 514336097212312972541906042615621619148208108037196195040347711295662475432524681038288770659688519561078348383403594463657437776159432893682810883600357617865499198947729213223735725548496961857038795836885892910686810788325560290292102458245120.000000
-6364426849081020668572493912288448897430768977294629633658670632065523566533271147772858700639494744593656442734249824283847245677142513143288853372727764914802995490424180990753805894217148973526750240916797517939347490043329477833066589727586516992.000000 -11133443167790022396431913071025923547327634721478485237050420433516842788333671284131634997634456878767698022876645736039416197131999300960909063303894570576991430626133847043930360390966772552104861757557000405309918733061343782781002540082450661376.000000
-432634401942011907677312180947588808213809890910299367297992552261406232971450218137059830078629562145026380052854114837906071004685339319881498595789438655496417068331121812134706829854781149199980109886703526396658933745508321815367281340754045081485312.000000 -4686526318596366323342661069383286484100006476833429103297547400676948582447195481405955134604729201886902850750656501439886195273159673079834172328406335228497874641692806124219258968521583963132901112864842686327848774029871557481905071111673180634218496.000000
-18497176114925089898660413392057933744612708107755311241433986370048852242077743289461452090900904983371072587545697730610770523474900994242647032900624796560801890581547135232399207521590429351664203832695802962177931743828940259108283898296288298365150560256.000000 -559316748824109360433215994816294994450814699699255996745099332663247973408125198924148595192753170457260684547200852399611771543304274955722319086912291355792574777156186841630596357928697813220857874802453200633943794084088178883431582035520520679027816529920.000000
205875935327789875086915943257473559654579820584719547006883584829441709180007676291127684615161434359784852664332735060155370974193305290655916068525068236781791796972117158958396463234386278486265598398525235092290708008164450385535625820616915343284234000269312.000000 -45903085620329385482133013013861959679778601622984511572544991608719823699182151441099540628245775887887074394847807336887919394162860301714336322931205715713783193080637808158915552371629896290067654830151867013755237350543625157554873325235615198363630988641173504.000000
142458333520440286734172759367921346166377302575297091067353581905970803062613797097843056457610393836707196192680860784998142727319717353601832876938206530618158708895752221241185618250873965259012180457297079285119090533161974475131640541878854813385717074104200200192.000000 -2682568176110971051175266831306064155840215281188636201890829771215667193543422295320933951883747692141121822424654591701184716759993521395668069959753570161273954798933197340161389471152560808483115569113749869373247252751433280132866127691771977736631058472696023089152.000000
17824820475944685525156064548169088025173334673146925430089343938271018353487353292005352997738441467495568824065735970048236911657938970297060333073466786315141926279753886768763140727563541189893303093694817712194047174007112906354003757201770748690665391349177318060851200.000000 -74704675429582045759371928519077530295878776998695640048177576762987184909956492918614688639249881739934330326381838930367097170951919721681686145753272478663284184097594382539026801635563521415739468033483574473631925848848737588239301536582258628094148974182884628137771008.000000
1505701039921801864895484870799993368806900262885147099021814733519016144339498644349912889955744317086523767175580811086161590603987686637215285833109015902374281156237898513420247193684457492764887214111495143664734478464347284880239239363006003716806286359752685625093344198656.000000 6638764515478380644073524969136435463793865772261096498546714855652433697951733266901244837991474121021990270370079521462492491790955016088434854410065441309945901747241131026559754666841123101988855264658591822100463499271275185032658041445970078952570019412928172260235082203136.000000
91232456565089700045592960243027076458404286426865338427046192708613730951941318689372918045337441447469185993349769897151612726301342113513958039269966004172430920035537032732322816901985489103847843290929504097997205295480024123152730579505990501505434662282327962825212853447819264.000000 1354083547568394191464114263073476750401506290929977673420338950148422162117420381831840351697193597266022288305680235391939369384059640564585020566771752891296238394023174461368329719589170649577459859851576547148413152359839473745033244482493744122410607093937340538349070418534465536.000000
2884855460369640485494770014772772553953539714425598772490965581473442584313501643960265842370401703983912446575050946048898398008809061462582382770008408387831454296579000560218002055391030237115380415325158615685762054218819745619321521948829246518280387981259480044835643926308662018048.000000 140356656727649968892534099423343469505602538968578188934560809422213515448567293281955143747483127762856535853849809912011269936334734096508949507106431510615448121514407353908303797588425549852812912051029094048856159523781734769347213267245693568170462625704908435752318974325969723064320.000000
-179624755016946861064282226654095232183518781854431828289102638640174987683418326024404982995360161369182630110974304320042640295534566261093177017911859041881191607685026157682834829582397263673335215505516210881668594689282976458234181663037494963802781040725035738459210908544108157095378944.000000 10413637357537879801304767976316614229399945280382798306551092672938650535223514819572134196501167238745865391083472756565786638349007955524322058757404312473690892032499573462619107613401669229723462259576920801860903538344352675573474420970928054091410899307672733599585823545029358304496713728.000000
-41999413075908496374730966302579241762492402675684410762568581210285297069297767186004107838229890794160293466943558980528977638540819201812239533088982894414360981682462930742101376223080199539990860010952347695850555936114732292716870145484729930637514569442650335306076000863103102982332610510848.000000 524938730409727209115219496797035726866992858815597590385905913073577724185828206337635757186716558083626102604132852844111829686725227652405473161890801631645389583732345739649537274852075058309165839611619729491943861497466147539651394257769686290045819543808071057765750359051986396816264254193664.000000
-4516652581622018972157761897692003848930021571225698997546895443192408152832421792420855637971122101749779919814329133587268502978028870101002509784892000495994575848845313828790485831562094417306093439762056978526212183300655910883320847385910208714137378051338194306810763381584635342055675428484415488.000000 5732816067250725532895618607214765977416035901077744665394634573809134139654334366316172276480733404073229125306534704703018312435260634334405383830850191243656852588550427492713001082262659921305195957986778710818318711048805943167133519466832919785257775384117145685759608257640609198499467246658650112.000000
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
